"step","name","platform","age_range","download_dt","users_count","count_rides"
"0","download","android","25-34","2021-12-25","4","0"
"0","download","android","25-34","2021-12-26","1","0"
"0","download","android","25-34","2021-12-27","5","0"
"0","download","android","25-34","2021-12-28","5","0"
"0","download","android","25-34","2021-12-29","4","0"
"0","download","android","25-34","2021-12-30","2","0"
"0","download","android","25-34","2021-12-31","3","0"
"0","download","android","35-44","2021-01-01","4","0"
"0","download","android","35-44","2021-01-02","6","0"
"0","download","android","35-44","2021-01-03","7","0"
"0","download","android","35-44","2021-01-04","5","0"
"0","download","android","35-44","2021-01-05","3","0"
"0","download","android","35-44","2021-01-06","4","0"
"0","download","android","35-44","2021-01-07","5","0"
"0","download","android","35-44","2021-01-08","5","0"
"0","download","android","35-44","2021-01-09","3","0"
"0","download","android","35-44","2021-01-10","7","0"
"0","download","android","35-44","2021-01-11","4","0"
"0","download","android","35-44","2021-01-12","6","0"
"0","download","android","35-44","2021-01-13","4","0"
"0","download","android","35-44","2021-01-14","4","0"
"0","download","android","35-44","2021-01-15","2","0"
"0","download","android","35-44","2021-01-16","4","0"
"0","download","android","35-44","2021-01-17","4","0"
"0","download","android","35-44","2021-01-18","8","0"
"0","download","android","35-44","2021-01-19","3","0"
"0","download","android","35-44","2021-01-20","3","0"
"0","download","android","35-44","2021-01-21","7","0"
"0","download","android","35-44","2021-01-22","4","0"
"0","download","android","35-44","2021-01-23","6","0"
"0","download","android","35-44","2021-01-24","10","0"
"0","download","android","35-44","2021-01-25","7","0"
"0","download","android","35-44","2021-01-26","7","0"
"0","download","android","35-44","2021-01-27","3","0"
"0","download","android","35-44","2021-01-28","5","0"
"0","download","android","35-44","2021-01-29","1","0"
"0","download","android","35-44","2021-01-30","5","0"
"0","download","android","35-44","2021-02-01","2","0"
"0","download","android","35-44","2021-02-02","1","0"
"0","download","android","35-44","2021-02-03","2","0"
"0","download","android","35-44","2021-02-04","6","0"
"0","download","android","35-44","2021-02-05","2","0"
"0","download","android","35-44","2021-02-06","2","0"
"0","download","android","35-44","2021-02-07","8","0"
"0","download","android","35-44","2021-02-08","5","0"
"0","download","android","35-44","2021-02-09","4","0"
"0","download","android","35-44","2021-02-10","5","0"
"0","download","android","35-44","2021-02-11","3","0"
"0","download","android","35-44","2021-02-12","2","0"
"0","download","android","35-44","2021-02-13","4","0"
"0","download","android","35-44","2021-02-14","5","0"
"0","download","android","35-44","2021-02-15","4","0"
"0","download","android","35-44","2021-02-16","2","0"
"0","download","android","35-44","2021-02-17","3","0"
"0","download","android","35-44","2021-02-18","4","0"
"0","download","android","35-44","2021-02-19","5","0"
"0","download","android","35-44","2021-02-20","6","0"
"0","download","android","35-44","2021-02-21","3","0"
"0","download","android","35-44","2021-02-22","3","0"
"0","download","android","35-44","2021-02-23","4","0"
"0","download","android","35-44","2021-02-24","3","0"
"0","download","android","35-44","2021-02-25","6","0"
"0","download","android","35-44","2021-02-26","4","0"
"0","download","android","35-44","2021-02-27","6","0"
"0","download","android","35-44","2021-02-28","6","0"
"0","download","android","35-44","2021-03-01","7","0"
"0","download","android","35-44","2021-03-02","3","0"
"0","download","android","35-44","2021-03-03","6","0"
"0","download","android","35-44","2021-03-05","4","0"
"0","download","android","35-44","2021-03-06","9","0"
"0","download","android","35-44","2021-03-07","8","0"
"0","download","android","35-44","2021-03-08","2","0"
"0","download","android","35-44","2021-03-09","4","0"
"0","download","android","35-44","2021-03-10","2","0"
"0","download","android","35-44","2021-03-11","6","0"
"0","download","android","35-44","2021-03-12","6","0"
"0","download","android","35-44","2021-03-13","4","0"
"0","download","android","35-44","2021-03-14","5","0"
"0","download","android","35-44","2021-03-15","2","0"
"0","download","android","35-44","2021-03-16","4","0"
"0","download","android","35-44","2021-03-17","4","0"
"0","download","android","35-44","2021-03-18","1","0"
"0","download","android","35-44","2021-03-19","7","0"
"0","download","android","35-44","2021-03-20","2","0"
"0","download","android","35-44","2021-03-21","1","0"
"0","download","android","35-44","2021-03-22","2","0"
"0","download","android","35-44","2021-03-23","4","0"
"0","download","android","35-44","2021-03-24","2","0"
"0","download","android","35-44","2021-03-25","5","0"
"0","download","android","35-44","2021-03-26","6","0"
"0","download","android","35-44","2021-03-27","4","0"
"0","download","android","35-44","2021-03-28","4","0"
"0","download","android","35-44","2021-03-29","2","0"
"0","download","android","35-44","2021-03-30","4","0"
"0","download","android","35-44","2021-03-31","4","0"
"0","download","android","35-44","2021-04-01","6","0"
"0","download","android","35-44","2021-04-02","3","0"
"0","download","android","35-44","2021-04-03","2","0"
"0","download","android","35-44","2021-04-04","3","0"
"0","download","android","35-44","2021-04-05","6","0"
"0","download","android","35-44","2021-04-06","3","0"
"0","download","android","35-44","2021-04-07","6","0"
"0","download","android","35-44","2021-04-08","5","0"
"0","download","android","35-44","2021-04-09","5","0"
"0","download","android","35-44","2021-04-10","3","0"
"0","download","android","35-44","2021-04-11","3","0"
"0","download","android","35-44","2021-04-12","2","0"
"0","download","android","35-44","2021-04-13","4","0"
"0","download","android","35-44","2021-04-14","1","0"
"0","download","android","35-44","2021-04-15","3","0"
"0","download","android","35-44","2021-04-16","3","0"
"0","download","android","35-44","2021-04-17","9","0"
"0","download","android","35-44","2021-04-18","3","0"
"0","download","android","35-44","2021-04-19","2","0"
"0","download","android","35-44","2021-04-20","5","0"
"0","download","android","35-44","2021-04-21","3","0"
"0","download","android","35-44","2021-04-22","6","0"
"0","download","android","35-44","2021-04-23","8","0"
"0","download","android","35-44","2021-04-24","2","0"
"0","download","android","35-44","2021-04-25","2","0"
"0","download","android","35-44","2021-04-26","5","0"
"0","download","android","35-44","2021-04-27","4","0"
"0","download","android","35-44","2021-04-28","7","0"
"0","download","android","35-44","2021-04-29","3","0"
"0","download","android","35-44","2021-04-30","2","0"
"0","download","android","35-44","2021-05-01","2","0"
"0","download","android","35-44","2021-05-02","7","0"
"0","download","android","35-44","2021-05-03","3","0"
"0","download","android","35-44","2021-05-04","6","0"
"0","download","android","35-44","2021-05-05","2","0"
"0","download","android","35-44","2021-05-06","5","0"
"0","download","android","35-44","2021-05-07","2","0"
"0","download","android","35-44","2021-05-08","5","0"
"0","download","android","35-44","2021-05-09","7","0"
"0","download","android","35-44","2021-05-10","3","0"
"0","download","android","35-44","2021-05-11","3","0"
"0","download","android","35-44","2021-05-13","1","0"
"0","download","android","35-44","2021-05-14","8","0"
"0","download","android","35-44","2021-05-15","6","0"
"0","download","android","35-44","2021-05-16","4","0"
"0","download","android","35-44","2021-05-17","2","0"
"0","download","android","35-44","2021-05-18","5","0"
"0","download","android","35-44","2021-05-19","2","0"
"0","download","android","35-44","2021-05-20","5","0"
"0","download","android","35-44","2021-05-21","5","0"
"0","download","android","35-44","2021-05-22","3","0"
"0","download","android","35-44","2021-05-23","6","0"
"0","download","android","35-44","2021-05-24","1","0"
"0","download","android","35-44","2021-05-25","7","0"
"0","download","android","35-44","2021-05-26","3","0"
"0","download","android","35-44","2021-05-27","1","0"
"0","download","android","35-44","2021-05-28","4","0"
"0","download","android","35-44","2021-05-29","5","0"
"0","download","android","35-44","2021-05-30","6","0"
"0","download","android","35-44","2021-05-31","6","0"
"0","download","android","35-44","2021-06-01","1","0"
"0","download","android","35-44","2021-06-02","4","0"
"0","download","android","35-44","2021-06-03","2","0"
"0","download","android","35-44","2021-06-04","3","0"
"0","download","android","35-44","2021-06-05","7","0"
"0","download","android","35-44","2021-06-06","4","0"
"0","download","android","35-44","2021-06-07","5","0"
"0","download","android","35-44","2021-06-08","3","0"
"0","download","android","35-44","2021-06-09","6","0"
"0","download","android","35-44","2021-06-10","5","0"
"0","download","android","35-44","2021-06-11","6","0"
"0","download","android","35-44","2021-06-12","3","0"
"0","download","android","35-44","2021-06-13","9","0"
"0","download","android","35-44","2021-06-14","2","0"
"0","download","android","35-44","2021-06-15","5","0"
"0","download","android","35-44","2021-06-16","4","0"
"0","download","android","35-44","2021-06-17","5","0"
"0","download","android","35-44","2021-06-18","3","0"
"0","download","android","35-44","2021-06-19","3","0"
"0","download","android","35-44","2021-06-20","3","0"
"0","download","android","35-44","2021-06-21","3","0"
"0","download","android","35-44","2021-06-22","5","0"
"0","download","android","35-44","2021-06-23","3","0"
"0","download","android","35-44","2021-06-24","4","0"
"0","download","android","35-44","2021-06-25","3","0"
"0","download","android","35-44","2021-06-26","7","0"
"0","download","android","35-44","2021-06-27","7","0"
"0","download","android","35-44","2021-06-28","4","0"
"0","download","android","35-44","2021-06-29","5","0"
"0","download","android","35-44","2021-06-30","5","0"
"0","download","android","35-44","2021-07-01","4","0"
"0","download","android","35-44","2021-07-02","5","0"
"0","download","android","35-44","2021-07-03","5","0"
"0","download","android","35-44","2021-07-04","5","0"
"0","download","android","35-44","2021-07-05","4","0"
"0","download","android","35-44","2021-07-06","3","0"
"0","download","android","35-44","2021-07-07","7","0"
"0","download","android","35-44","2021-07-08","6","0"
"0","download","android","35-44","2021-07-09","3","0"
"0","download","android","35-44","2021-07-10","5","0"
"0","download","android","35-44","2021-07-11","4","0"
"0","download","android","35-44","2021-07-12","8","0"
"0","download","android","35-44","2021-07-13","5","0"
"0","download","android","35-44","2021-07-14","4","0"
"0","download","android","35-44","2021-07-15","5","0"
"0","download","android","35-44","2021-07-16","4","0"
"0","download","android","35-44","2021-07-17","6","0"
"0","download","android","35-44","2021-07-18","3","0"
"0","download","android","35-44","2021-07-19","6","0"
"0","download","android","35-44","2021-07-20","3","0"
"0","download","android","35-44","2021-07-21","2","0"
"0","download","android","35-44","2021-07-22","2","0"
"0","download","android","35-44","2021-07-23","4","0"
"0","download","android","35-44","2021-07-24","2","0"
"0","download","android","35-44","2021-07-25","3","0"
"0","download","android","35-44","2021-07-26","3","0"
"0","download","android","35-44","2021-07-27","12","0"
"0","download","android","35-44","2021-07-28","3","0"
"0","download","android","35-44","2021-07-29","3","0"
"0","download","android","35-44","2021-07-30","4","0"
"0","download","android","35-44","2021-07-31","5","0"
"0","download","android","35-44","2021-08-01","1","0"
"0","download","android","35-44","2021-08-02","3","0"
"0","download","android","35-44","2021-08-03","3","0"
"0","download","android","35-44","2021-08-04","4","0"
"0","download","android","35-44","2021-08-05","6","0"
"0","download","android","35-44","2021-08-06","3","0"
"0","download","android","35-44","2021-08-07","8","0"
"0","download","android","35-44","2021-08-08","4","0"
"0","download","android","35-44","2021-08-09","4","0"
"0","download","android","35-44","2021-08-10","5","0"
